"cbsa_code","state_code","county_code","site_number","date_local","parameter_code","units_of_measure","sample_duration","aqi","arithmetic_mean","marathon"
"35620","36","085","0067","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.016368,"NYC"
"35620","36","027","0007","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.027667,"NYC"
"35620","36","103","0002","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",20,0.018,"NYC"
"35620","36","119","2004","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.018647,"NYC"
"35620","36","005","0080","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",12,0.009,"NYC"
"35620","36","005","0083","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",14,0.011,"NYC"
"35620","36","061","0010","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",13,0.008412,"NYC"
"35620","36","061","0063","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.026235,"NYC"
"35620","36","081","0097","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",17,0.011941,"NYC"
"35620","36","081","0098","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",16,0.012412,"NYC"
"35620","36","085","0067","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.019417,"NYC"
"35620","36","027","0007","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.03,"NYC"
"35620","34","019","0001","1998-11-01","44201","Parts per million","1 HOUR",NA,0.02375,"NYC"
"35620","34","029","0006","1998-11-01","44201","Parts per million","1 HOUR",NA,0.021125,"NYC"
"35620","34","017","0006","1998-11-01","44201","Parts per million","1 HOUR",NA,0.015292,"NYC"
"35620","34","027","3001","1998-11-01","44201","Parts per million","1 HOUR",NA,0.028167,"NYC"
"35620","34","023","0011","1998-11-01","44201","Parts per million","1 HOUR",NA,0.020917,"NYC"
"35620","34","031","5001","1998-11-01","44201","Parts per million","1 HOUR",NA,0.029458,"NYC"
"35620","34","025","0005","1998-11-01","44201","Parts per million","1 HOUR",NA,0.013167,"NYC"
"35620","34","013","0011","1998-11-01","44201","Parts per million","1 HOUR",NA,0.016458,"NYC"
"35620","34","019","0001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.02325,"NYC"
"35620","34","029","0006","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",26,0.020833,"NYC"
"35620","34","017","0006","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.015042,"NYC"
"35620","34","027","3001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.028,"NYC"
"35620","34","023","0011","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",29,0.021917,"NYC"
"35620","34","031","5001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.029625,"NYC"
"35620","34","025","0005","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.014458,"NYC"
"35620","34","013","0011","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.016833,"NYC"
"35620","34","019","0001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.02325,"NYC"
"35620","34","029","0006","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",26,0.020833,"NYC"
"35620","34","017","0006","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.015042,"NYC"
"35620","34","027","3001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.028,"NYC"
"35620","34","023","0011","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",29,0.021917,"NYC"
"35620","34","031","5001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.029625,"NYC"
"35620","34","025","0005","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.014458,"NYC"
"35620","34","013","0011","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.016833,"NYC"
"35620","34","019","0001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.024353,"NYC"
"35620","34","029","0006","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",26,0.022118,"NYC"
"35620","34","017","0006","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.016118,"NYC"
"35620","34","027","3001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.028882,"NYC"
"35620","34","023","0011","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",29,0.023647,"NYC"
"35620","34","031","5001","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.031176,"NYC"
"35620","34","025","0005","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.016882,"NYC"
"35620","34","013","0011","1998-11-01","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.017706,"NYC"
"35620","36","103","0002","1999-11-07","44201","Parts per million","1 HOUR",NA,0.033167,"NYC"
"35620","36","119","2004","1999-11-07","44201","Parts per million","1 HOUR",NA,0.032292,"NYC"
"35620","34","029","0006","1999-11-07","44201","Parts per million","1 HOUR",NA,0.034375,"NYC"
"35620","34","027","3001","1999-11-07","44201","Parts per million","1 HOUR",NA,0.03525,"NYC"
"35620","34","023","0011","1999-11-07","44201","Parts per million","1 HOUR",NA,0.034208,"NYC"
"35620","34","025","0005","1999-11-07","44201","Parts per million","1 HOUR",NA,0.029833,"NYC"
"35620","36","005","0083","1999-11-07","44201","Parts per million","1 HOUR",NA,0.019833,"NYC"
"35620","36","005","0110","1999-11-07","44201","Parts per million","1 HOUR",NA,0.01975,"NYC"
"35620","36","061","0010","1999-11-07","44201","Parts per million","1 HOUR",NA,0.015167,"NYC"
"35620","36","061","0063","1999-11-07","44201","Parts per million","1 HOUR",NA,0.0325,"NYC"
"35620","36","081","0097","1999-11-07","44201","Parts per million","1 HOUR",NA,0.025208,"NYC"
"35620","36","081","0098","1999-11-07","44201","Parts per million","1 HOUR",NA,0.027542,"NYC"
"35620","36","027","0007","1999-11-07","44201","Parts per million","1 HOUR",NA,0.035125,"NYC"
"35620","36","103","0002","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",33,0.029417,"NYC"
"35620","36","119","2004","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",33,0.02925,"NYC"
"35620","34","029","0006","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",35,0.031917,"NYC"
"35620","34","027","3001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.033708,"NYC"
"35620","34","023","0011","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",35,0.030375,"NYC"
"35620","34","025","0005","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.028042,"NYC"
"35620","36","005","0083","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.017375,"NYC"
"35620","36","005","0110","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.018042,"NYC"
"35620","36","061","0010","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.014,"NYC"
"35620","36","061","0063","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.031667,"NYC"
"35620","36","081","0097","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.022333,"NYC"
"35620","36","081","0098","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.025167,"NYC"
"35620","36","027","0007","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.033792,"NYC"
"35620","36","103","0002","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",33,0.029417,"NYC"
"35620","36","119","2004","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",33,0.02925,"NYC"
"35620","34","029","0006","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",35,0.031917,"NYC"
"35620","34","027","3001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.033708,"NYC"
"35620","34","023","0011","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",35,0.030375,"NYC"
"35620","34","025","0005","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.028042,"NYC"
"35620","36","005","0083","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.017375,"NYC"
"35620","36","005","0110","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.018042,"NYC"
"35620","36","061","0010","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.014,"NYC"
"35620","36","061","0063","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.031667,"NYC"
"35620","36","081","0097","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.022333,"NYC"
"35620","36","081","0098","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.025167,"NYC"
"35620","36","027","0007","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.033792,"NYC"
"35620","36","103","0002","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",33,0.028059,"NYC"
"35620","36","119","2004","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",33,0.027824,"NYC"
"35620","34","029","0006","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",35,0.031412,"NYC"
"35620","34","027","3001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.033412,"NYC"
"35620","34","023","0011","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",35,0.028824,"NYC"
"35620","34","025","0005","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.027412,"NYC"
"35620","36","005","0083","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.016706,"NYC"
"35620","36","005","0110","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.017471,"NYC"
"35620","36","061","0010","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.013706,"NYC"
"35620","36","061","0063","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.031765,"NYC"
"35620","36","081","0097","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.021882,"NYC"
"35620","36","081","0098","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.024765,"NYC"
"35620","36","027","0007","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.033118,"NYC"
"35620","34","019","0001","1999-11-07","44201","Parts per million","1 HOUR",NA,0.032375,"NYC"
"35620","34","017","0006","1999-11-07","44201","Parts per million","1 HOUR",NA,0.032625,"NYC"
"35620","34","031","5001","1999-11-07","44201","Parts per million","1 HOUR",NA,0.036381,"NYC"
"35620","34","019","0001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.030417,"NYC"
"35620","34","017","0006","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.029542,"NYC"
"35620","34","031","5001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",36,0.035583,"NYC"
"35620","34","019","0001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.030417,"NYC"
"35620","34","017","0006","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.029542,"NYC"
"35620","34","031","5001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",36,0.035583,"NYC"
"35620","34","019","0001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.029765,"NYC"
"35620","34","017","0006","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",34,0.029176,"NYC"
"35620","34","031","5001","1999-11-07","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",36,0.035941,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","005","0110","1999-11-07","88101","Micrograms/cubic meter (LC)","24 HOUR",29,5.3,"NYC"
"35620","36","103","0002","2000-11-05","44201","Parts per million","1 HOUR",NA,0.020042,"NYC"
"35620","36","119","2004","2000-11-05","44201","Parts per million","1 HOUR",NA,0.02075,"NYC"
"35620","34","029","0006","2000-11-05","44201","Parts per million","1 HOUR",NA,0.025833,"NYC"
"35620","34","027","3001","2000-11-05","44201","Parts per million","1 HOUR",NA,0.026875,"NYC"
"35620","34","023","0011","2000-11-05","44201","Parts per million","1 HOUR",NA,0.025125,"NYC"
"35620","34","025","0005","2000-11-05","44201","Parts per million","1 HOUR",NA,0.020125,"NYC"
"35620","36","005","0083","2000-11-05","44201","Parts per million","1 HOUR",NA,0.013375,"NYC"
"35620","36","005","0110","2000-11-05","44201","Parts per million","1 HOUR",NA,0.012458,"NYC"
"35620","36","061","0010","2000-11-05","44201","Parts per million","1 HOUR",NA,0.008792,"NYC"
"35620","36","061","0063","2000-11-05","44201","Parts per million","1 HOUR",NA,0.021667,"NYC"
"35620","36","081","0097","2000-11-05","44201","Parts per million","1 HOUR",NA,0.017042,"NYC"
"35620","36","081","0098","2000-11-05","44201","Parts per million","1 HOUR",NA,0.013208,"NYC"
"35620","36","085","0067","2000-11-05","44201","Parts per million","1 HOUR",NA,0.020208,"NYC"
"35620","36","027","0007","2000-11-05","44201","Parts per million","1 HOUR",NA,0.020417,"NYC"
"35620","36","103","0002","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.01975,"NYC"
"35620","36","119","2004","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.020667,"NYC"
"35620","34","029","0006","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.0255,"NYC"
"35620","34","027","3001","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",29,0.027208,"NYC"
"35620","34","023","0011","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.024375,"NYC"
"35620","34","025","0005","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.019542,"NYC"
"35620","36","005","0083","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.013042,"NYC"
"35620","36","005","0110","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.011875,"NYC"
"35620","36","061","0010","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",14,0.008542,"NYC"
"35620","36","061","0063","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.021917,"NYC"
"35620","36","081","0097","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.016542,"NYC"
"35620","36","081","0098","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.011833,"NYC"
"35620","36","085","0067","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",26,0.019333,"NYC"
"35620","36","027","0007","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.020333,"NYC"
"35620","36","103","0002","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.01975,"NYC"
"35620","36","119","2004","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.020667,"NYC"
"35620","34","029","0006","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.0255,"NYC"
"35620","34","027","3001","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",29,0.027208,"NYC"
"35620","34","023","0011","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.024375,"NYC"
"35620","34","025","0005","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.019542,"NYC"
"35620","36","005","0083","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.013042,"NYC"
"35620","36","005","0110","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.011875,"NYC"
"35620","36","061","0010","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",14,0.008542,"NYC"
"35620","36","061","0063","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.021917,"NYC"
"35620","36","081","0097","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.016542,"NYC"
"35620","36","081","0098","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.011833,"NYC"
"35620","36","085","0067","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",26,0.019333,"NYC"
"35620","36","027","0007","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.020333,"NYC"
"35620","36","103","0002","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.020588,"NYC"
"35620","36","119","2004","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.021647,"NYC"
"35620","34","029","0006","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.027706,"NYC"
"35620","34","027","3001","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",29,0.028471,"NYC"
"35620","34","023","0011","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",30,0.025412,"NYC"
"35620","34","025","0005","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.020765,"NYC"
"35620","36","005","0083","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.013294,"NYC"
"35620","36","005","0110","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.012412,"NYC"
"35620","36","061","0010","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",14,0.008882,"NYC"
"35620","36","061","0063","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.022941,"NYC"
"35620","36","081","0097","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.017294,"NYC"
"35620","36","081","0098","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.011706,"NYC"
"35620","36","085","0067","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",26,0.02,"NYC"
"35620","36","027","0007","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.019882,"NYC"
"35620","34","019","0001","2000-11-05","44201","Parts per million","1 HOUR",NA,0.025833,"NYC"
"35620","34","003","0005","2000-11-05","44201","Parts per million","1 HOUR",NA,0.023292,"NYC"
"35620","34","017","0006","2000-11-05","44201","Parts per million","1 HOUR",NA,0.01625,"NYC"
"35620","36","103","0009","2000-11-05","44201","Parts per million","1 HOUR",NA,0.02425,"NYC"
"35620","34","019","0001","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",31,0.026167,"NYC"
"35620","34","003","0005","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.023,"NYC"
"35620","34","017","0006","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",23,0.015708,"NYC"
"35620","36","103","0009","2000-11-05","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.024083,"NYC"
